platform_item_id,market_hash_name,observed_at,sell_price_cny,sell_count,bid_price_cny,bid_count
49625,AK-47 | Aquamarine Revenge (Battle-Scarred),2026-04-06 20:44:22.539544,285.42,26,264.0,6
43653,AK-47 | Aquamarine Revenge (Factory New),2026-04-06 20:59:32.605741,1874.5,398,1860.0,71
1953,AK-47 | Aquamarine Revenge (Field-Tested),2026-04-06 20:36:47.340927,300.49,436,284.0,25
4658,AK-47 | Aquamarine Revenge (Minimal Wear),2026-04-06 20:56:17.623564,510.0,479,502.0,35
6266,AK-47 | Aquamarine Revenge (Well-Worn),2026-04-06 20:56:17.623564,274.5,52,269.0,11
14605,AK-47 | Asiimov (Battle-Scarred),2026-04-06 17:38:42.032204,305.5,29,288.0,8
43398,AK-47 | Asiimov (Factory New),2026-04-06 17:39:42.080123,4294.5,229,6600.0,34
1627,AK-47 | Asiimov (Minimal Wear),2026-04-06 17:38:42.032204,393.5,2098,783.0,87
51175,AK-47 | Asiimov (Well-Worn),2026-04-06 17:39:42.080123,322.0,10,297.0,9
9564,AK-47 | Baroque Purple (Battle-Scarred),2026-04-06 18:06:42.299296,41.62,30,38.0,8
3286,AK-47 | Baroque Purple (Field-Tested),2026-04-06 18:03:42.244553,44.0,261,43.2,12
2703,AK-47 | Baroque Purple (Minimal Wear),2026-04-06 18:03:42.244553,114.5,558,110.0,18
50237,AK-47 | Baroque Purple (Well-Worn),2026-04-06 18:00:42.152399,41.64,25,38.6,8
51567,AK-47 | Black Laminate (Battle-Scarred),2026-04-06 20:35:42.337316,346.5,17,257.0,3
5375,AK-47 | Black Laminate (Field-Tested),2026-04-06 20:35:42.337316,272.44,125,254.0,9
44387,AK-47 | Black Laminate (Minimal Wear),2026-04-06 20:36:47.340927,787.49,168,747.0,20
49798,AK-47 | Black Laminate (Well-Worn),2026-04-06 23:06:09.414411,650.0,7,210.0,3
43663,AK-47 | Bloodsport (Factory New),2026-04-06 17:04:42.865716,1450.0,1940,1440.0,74
606,AK-47 | Bloodsport (Field-Tested),2026-04-06 17:04:42.865716,996.0,735,991.0,34
35271,AK-47 | Bloodsport (Well-Worn),2026-04-06 17:06:41.657963,1008.5,28,1010.0,9
1219,AK-47 | Blue Laminate (Factory New),2026-04-06 20:49:47.578142,469.0,782,458.0,67
35239,AK-47 | Blue Laminate (Field-Tested),2026-04-06 20:36:47.340927,117.0,488,113.0,17
984,AK-47 | Blue Laminate (Minimal Wear),2026-04-06 20:34:37.401554,127.62,621,120.0,20
54603,AK-47 | Blue Laminate (Well-Worn),2026-04-06 23:03:59.118314,198.0,13,178.0,4
45234,AK-47 | Cartel (Battle-Scarred),2026-04-06 23:02:54.090874,140.5,42,124.0,8
3265,AK-47 | Cartel (Factory New),2026-04-06 20:56:17.623564,730.0,715,720.0,88
178,AK-47 | Cartel (Field-Tested),2026-04-06 20:44:22.539544,130.0,666,127.0,27
1642,AK-47 | Cartel (Minimal Wear),2026-04-06 20:41:07.463657,161.98,946,155.0,37
53725,AK-47 | Cartel (Well-Worn),2026-04-06 23:02:54.090874,171.8,14,157.0,7
47636,AK-47 | Case Hardened (Battle-Scarred),2026-04-06 20:41:07.463657,1249.5,106,5000.0,10
798,AK-47 | Case Hardened (Factory New),2026-04-06 23:01:47.928840,6480.0,412,19200.0,34
494,AK-47 | Case Hardened (Field-Tested),2026-04-06 20:56:17.623564,1490.0,881,8000.0,14
43804,AK-47 | Case Hardened (Minimal Wear),2026-04-06 20:36:47.340927,1878.91,988,9000.0,15
1021,AK-47 | Case Hardened (Well-Worn),2026-04-06 20:41:07.463657,1260.0,289,6710.0,17
1415,AK-47 | Elite Build (Battle-Scarred),2026-04-06 20:42:12.375446,11.19,284,10.3,16
1680,AK-47 | Elite Build (Factory New),2026-04-06 20:50:52.499073,97.85,1066,96.0,63
418,AK-47 | Elite Build (Field-Tested),2026-04-06 20:41:07.463657,16.0,1022,15.9,38
2758,AK-47 | Elite Build (Minimal Wear),2026-04-06 20:36:47.340927,24.08,1427,23.9,36
5359,AK-47 | Elite Build (Well-Worn),2026-04-06 20:43:17.467436,11.4,339,11.6,16
4594,AK-47 | Emerald Pinstripe (Battle-Scarred),2026-04-06 20:34:37.401554,19.87,137,17.8,9
1213,AK-47 | Emerald Pinstripe (Factory New),2026-04-06 20:51:57.523508,210.0,528,194.0,54
437,AK-47 | Emerald Pinstripe (Field-Tested),2026-04-06 20:34:37.401554,21.1,439,20.1,16
43419,AK-47 | Emerald Pinstripe (Minimal Wear),2026-04-06 20:55:12.610454,34.0,311,32.2,25
47097,AK-47 | Emerald Pinstripe (Well-Worn),2026-04-06 20:36:47.340927,20.0,149,16.9,13
47270,AK-47 | Fire Serpent (Battle-Scarred),2026-04-06 23:09:24.152153,3880.0,19,3460.0,6
31232,AK-47 | Fire Serpent (Field-Tested),2026-04-06 20:57:22.648193,5585.0,323,6570.0,31
52256,AK-47 | Fire Serpent (Well-Worn),2026-04-06 20:58:27.612407,5936.0,7,5340.0,2
58316,AK-47 | First Class (Battle-Scarred),2026-04-06 23:06:09.414411,720.0,1,542.0,3
51749,AK-47 | First Class (Factory New),2026-04-06 23:29:59.176690,1810.0,8,1360.0,5
47684,AK-47 | First Class (Field-Tested),2026-04-06 20:59:32.605741,692.88,11,645.0,5
48165,AK-47 | First Class (Minimal Wear),2026-04-06 23:21:19.247592,869.9,10,756.0,6
55379,AK-47 | First Class (Well-Worn),2026-04-06 16:40:41.516340,772.7,4,504.0,4
52003,AK-47 | Frontside Misty (Battle-Scarred),2026-04-06 20:36:47.340927,135.5,17,123.0,9
45609,AK-47 | Frontside Misty (Factory New),2026-04-06 21:00:37.712848,1490.0,336,1460.0,83
2186,AK-47 | Frontside Misty (Field-Tested),2026-04-06 20:35:42.337316,137.83,569,136.0,27
2104,AK-47 | Frontside Misty (Minimal Wear),2026-04-06 20:35:42.337316,231.48,1000,231.0,43
51874,AK-47 | Frontside Misty (Well-Worn),2026-04-06 20:36:47.340927,129.9,19,125.0,10
10427,AK-47 | Fuel Injector (Battle-Scarred),2026-04-06 23:26:44.368006,833.0,98,810.0,13
44953,AK-47 | Fuel Injector (Factory New),2026-04-06 23:24:34.181982,4469.99,494,4800.0,48
4425,AK-47 | Fuel Injector (Field-Tested),2026-04-06 23:26:44.368006,1325.0,974,1310.0,39
43368,AK-47 | Fuel Injector (Minimal Wear),2026-04-06 23:23:29.393383,1877.0,731,2140.0,52
14611,AK-47 | Fuel Injector (Well-Worn),2026-04-06 23:23:29.393383,987.0,199,956.0,19
57115,AK-47 | Hydroponic (Battle-Scarred),2026-04-06 23:01:49.528441,6499.0,7,5240.0,3
52350,AK-47 | Jaguar (Battle-Scarred),2026-04-06 21:00:37.712848,667.9,8,529.0,5
48340,AK-47 | Jaguar (Factory New),2026-04-06 20:59:32.605741,5400.0,86,5150.0,14
45443,AK-47 | Jaguar (Field-Tested),2026-04-06 20:36:47.340927,605.5,238,584.0,11
44503,AK-47 | Jaguar (Minimal Wear),2026-04-06 20:56:17.623564,1619.98,170,1580.0,37
50122,AK-47 | Jaguar (Well-Worn),2026-04-06 20:38:57.428203,564.97,18,552.0,8
47729,AK-47 | Jet Set (Field-Tested),2026-04-06 23:07:14.052468,2449.5,26,2350.0,5
56173,AK-47 | Jet Set (Well-Worn),2026-04-06 23:13:44.300211,2460.0,5,2100.0,5
48899,AK-47 | Jungle Spray (Battle-Scarred),2026-04-06 23:03:59.118314,69.5,13,23.0,2
52436,AK-47 | Jungle Spray (Factory New),2026-04-06 21:01:42.717314,1050.0,5,791.0,3
43790,AK-47 | Jungle Spray (Field-Tested),2026-04-06 20:42:12.375446,123.9,265,116.0,14
9563,AK-47 | Jungle Spray (Minimal Wear),2026-04-06 23:14:49.035998,352.2,130,322.0,31
49829,AK-47 | Jungle Spray (Well-Worn),2026-04-06 20:46:32.420472,68.78,8,49.0,2
51823,AK-47 | Legion of Anubis (Well-Worn),2026-04-06 18:17:42.319285,266.2,13,243.0,8
406,AK-47 | Neon Revolution (Field-Tested),2026-04-06 16:43:43.443982,796.36,648,785.0,31
4578,AK-47 | Neon Revolution (Minimal Wear),2026-04-06 16:43:43.443982,795.0,1059,789.0,40
2767,AK-47 | Neon Rider (Field-Tested),2026-04-06 17:25:43.152756,329.0,665,325.0,24
6411,AK-47 | Neon Rider (Minimal Wear),2026-04-06 17:25:43.152756,567.5,813,556.0,42
56462,AK-47 | Neon Rider (Well-Worn),2026-04-06 17:32:42.229157,417.0,7,347.0,6
828,AK-47 | Orbit Mk01 (Factory New),2026-04-06 17:07:41.668767,1194.0,696,1150.0,64
399,AK-47 | Orbit Mk01 (Field-Tested),2026-04-06 17:07:41.668767,228.49,327,219.0,27
3429,AK-47 | Orbit Mk01 (Minimal Wear),2026-04-06 17:07:41.668767,331.01,446,315.0,32
57351,AK-47 | Orbit Mk01 (Well-Worn),2026-04-06 17:07:41.668767,257.5,12,226.0,6
4156,AK-47 | Phantom Disruptor (Battle-Scarred),2026-04-06 18:14:42.203921,44.8,41,41.6,15
50360,AK-47 | Phantom Disruptor (Well-Worn),2026-04-06 18:14:42.203921,62.04,27,57.0,6
53300,AK-47 | Point Disarray (Battle-Scarred),2026-04-06 23:06:09.414411,105.89,22,102.0,8
43635,AK-47 | Point Disarray (Factory New),2026-04-06 23:13:44.300211,705.0,1073,697.0,97
6131,AK-47 | Point Disarray (Field-Tested),2026-04-06 20:59:32.605741,106.39,747,104.0,33
2468,AK-47 | Point Disarray (Minimal Wear),2026-04-06 20:51:57.523508,174.7,1391,168.0,46
50383,AK-47 | Point Disarray (Well-Worn),2026-04-06 23:05:04.100175,129.27,15,118.0,9
48486,AK-47 | Predator (Battle-Scarred),2026-04-06 20:35:42.337316,98.6,13,71.0,3
54786,AK-47 | Predator (Factory New),2026-04-06 23:21:19.247592,658.86,6,407.0,3
48842,AK-47 | Predator (Field-Tested),2026-04-06 20:41:07.463657,86.26,60,80.0,6
43959,AK-47 | Predator (Minimal Wear),2026-04-06 20:45:27.525679,172.97,54,158.0,11
55734,AK-47 | Predator (Well-Worn),2026-04-06 20:35:42.337316,98.51,13,86.0,3
2920,AK-47 | Rat Rod (Battle-Scarred),2026-04-06 18:06:42.299296,31.9,85,30.7,11
10395,AK-47 | Rat Rod (Minimal Wear),2026-04-06 18:05:42.097230,78.7,686,77.0,42
45939,AK-47 | Rat Rod (Well-Worn),2026-04-06 18:05:42.097230,32.5,31,25.5,13
53071,AK-47 | Red Laminate (Battle-Scarred),2026-04-06 20:38:57.428203,539.99,17,445.0,4
45587,AK-47 | Red Laminate (Field-Tested),2026-04-06 20:35:42.337316,452.5,239,448.0,15
5239,AK-47 | Red Laminate (Minimal Wear),2026-04-06 20:36:47.340927,1439.5,166,1400.0,35
56618,AK-47 | Red Laminate (Well-Worn),2026-04-06 20:44:22.539544,504.9,14,437.0,6
5235,AK-47 | Redline (Battle-Scarred),2026-04-06 20:51:57.523508,207.0,47,200.0,10
1414,AK-47 | Redline (Field-Tested),2026-04-06 20:35:42.337316,226.99,11420,428.0,98
1243,AK-47 | Redline (Minimal Wear),2026-04-06 20:56:17.623564,1310.99,1481,5740.0,53
48463,AK-47 | Redline (Well-Worn),2026-04-06 21:00:37.712848,218.0,64,201.0,14
5195,AK-47 | Safari Mesh (Battle-Scarred),2026-04-06 20:47:37.761074,0.45,384,0.35,13
45328,AK-47 | Safari Mesh (Factory New),2026-04-06 23:11:34.016984,116.5,431,113.0,53
256,AK-47 | Safari Mesh (Field-Tested),2026-04-06 20:43:17.467436,0.43,1445,0.33,13
266,AK-47 | Safari Mesh (Minimal Wear),2026-04-06 20:43:17.467436,1.62,1775,1.5,30
36942,AK-47 | Safari Mesh (Well-Worn),2026-04-06 20:51:57.523508,0.35,101,0.4,11
48953,AK-47 | Safety Net (Battle-Scarred),2026-04-06 17:36:42.899410,23.09,39,21.0,6
299,AK-47 | Safety Net (Field-Tested),2026-04-06 17:34:42.048008,21.55,319,21.4,26
1212,AK-47 | Safety Net (Minimal Wear),2026-04-06 17:34:42.048008,32.7,490,32.0,28
59105,AK-47 | Safety Net (Well-Worn),2026-04-06 17:36:42.899410,30.0,22,28.1,9
6138,AK-47 | The Empress (Battle-Scarred),2026-04-06 17:15:41.748570,685.89,47,649.0,10
935,AK-47 | Uncharted (Factory New),2026-04-06 17:45:46.830591,32.79,838,32.0,63
978,AK-47 | Uncharted (Minimal Wear),2026-04-06 17:45:46.830591,7.08,319,6.8,30
45150,AK-47 | Uncharted (Well-Worn),2026-04-06 17:45:46.830591,9.38,152,8.3,16
45453,AK-47 | Vulcan (Battle-Scarred),2026-04-06 20:59:32.605741,844.4,75,836.0,7
5124,AK-47 | Vulcan (Factory New),2026-04-06 20:55:12.610454,5120.0,933,8550.0,45
862,AK-47 | Vulcan (Field-Tested),2026-04-06 20:35:42.337316,1402.99,1199,1940.0,49
743,AK-47 | Vulcan (Minimal Wear),2026-04-06 20:35:42.337316,2906.5,1388,3290.0,36
46055,AK-47 | Vulcan (Well-Worn),2026-04-06 20:35:42.337316,993.97,48,972.0,7
54468,AK-47 | Wasteland Rebel (Battle-Scarred),2026-04-06 23:14:49.035998,603.9,8,523.0,2
47462,AK-47 | Wasteland Rebel (Factory New),2026-04-06 23:28:54.265956,3600.0,24,3210.0,7
36842,AK-47 | Wasteland Rebel (Field-Tested),2026-04-06 20:41:07.463657,608.0,87,592.0,17
45230,AK-47 | Wasteland Rebel (Minimal Wear),2026-04-06 20:41:07.463657,1122.99,286,1070.0,40
59113,AK-47 | Wasteland Rebel (Well-Worn),2026-04-06 23:07:14.052468,638.0,6,531.0,3
52328,AUG | Akihabara Accept (Battle-Scarred),2026-04-06 23:20:14.105087,1989.5,6,1840.0,4
49877,AUG | Akihabara Accept (Field-Tested),2026-04-06 23:10:29.160742,3689.95,29,4500.0,13
54125,AUG | Akihabara Accept (Minimal Wear),2026-04-06 23:13:44.300211,7498.0,43,9540.0,10
49204,AUG | Akihabara Accept (Well-Worn),2026-04-06 23:19:09.225198,2698.5,6,2250.0,5
51441,AUG | Amber Slipstream (Battle-Scarred),2026-04-06 17:25:43.152756,2.16,25,1.4,11
48464,AUG | Amber Slipstream (Factory New),2026-04-06 17:25:43.152756,18.8,118,18.0,16
44902,AUG | Amber Slipstream (Field-Tested),2026-04-06 17:25:43.152756,3.0,13,2.5,12
132,AUG | Amber Slipstream (Minimal Wear),2026-04-06 17:25:43.152756,2.76,60,2.3,17
48275,AUG | Amber Slipstream (Well-Worn),2026-04-06 17:25:43.152756,1.8,35,1.2,9
45582,AUG | Anodized Navy (Factory New),2026-04-06 21:01:42.717314,322.97,34,310.0,7
59310,AUG | Anodized Navy (Minimal Wear),2026-04-06 17:13:42.803602,3332.5,2,120.0,3
43976,AUG | Arctic Wolf (Factory New),2026-04-06 18:02:42.286472,224.0,210,217.0,54
2012,AUG | Arctic Wolf (Field-Tested),2026-04-06 18:05:42.097230,13.06,150,13.0,17
2129,AUG | Arctic Wolf (Minimal Wear),2026-04-06 18:02:42.286472,27.48,125,27.4,22
54915,AUG | Arctic Wolf (Well-Worn),2026-04-06 18:06:42.299296,39.9,15,12.6,9
47365,AUG | Aristocrat (Battle-Scarred),2026-04-06 16:37:41.571974,7.99,29,7.3,11
1641,AUG | Aristocrat (Factory New),2026-04-06 16:40:41.516340,130.39,101,128.0,62
182,AUG | Aristocrat (Field-Tested),2026-04-06 23:32:09.336617,8.79,158,8.3,17
1446,AUG | Aristocrat (Minimal Wear),2026-04-06 23:32:09.336617,14.69,178,14.8,20
36370,AUG | Aristocrat (Well-Worn),2026-04-06 16:40:41.516340,8.59,42,7.5,11
56273,AUG | Bengal Tiger (Battle-Scarred),2026-04-06 23:01:49.528441,99.0,5,73.0,2
54286,AUG | Bengal Tiger (Factory New),2026-04-06 20:59:32.605741,840.0,10,411.0,4
44786,AUG | Bengal Tiger (Field-Tested),2026-04-06 20:45:27.525679,98.78,19,87.0,7
44073,AUG | Bengal Tiger (Minimal Wear),2026-04-06 21:00:37.712848,245.65,39,240.0,8
59306,AUG | Bengal Tiger (Well-Worn),2026-04-06 23:07:14.052468,450.0,2,51.0,2
46796,AUG | Chameleon (Battle-Scarred),2026-04-06 20:57:22.648193,578.8,3,520.0,5
2324,AUG | Chameleon (Factory New),2026-04-06 20:59:32.605741,706.97,136,696.0,25
660,AUG | Chameleon (Field-Tested),2026-04-06 20:34:37.401554,614.8,30,594.0,13
403,AUG | Chameleon (Minimal Wear),2026-04-06 20:47:37.761074,620.0,58,614.0,15
51366,AUG | Chameleon (Well-Worn),2026-04-06 20:45:27.525679,608.4,5,498.0,3
56204,AUG | Colony (Battle-Scarred),2026-04-06 23:01:49.528441,42.88,4,11.5,2
59323,AUG | Colony (Factory New),2026-04-06 16:40:41.516340,190.0,4,40.0,3
57215,AUG | Colony (Field-Tested),2026-04-06 23:01:49.528441,33.0,13,19.8,4
55693,AUG | Colony (Minimal Wear),2026-04-06 23:01:49.528441,39.93,7,21.0,3
50099,AUG | Condemned (Battle-Scarred),2026-04-06 20:47:37.761074,0.35,53,0.28,8
51361,AUG | Condemned (Factory New),2026-04-06 23:16:59.160652,55.68,140,50.0,31
43554,AUG | Condemned (Field-Tested),2026-04-06 20:48:42.679147,0.3,177,0.28,11
45859,AUG | Condemned (Minimal Wear),2026-04-06 20:48:42.679147,1.12,133,0.9,15
49224,AUG | Condemned (Well-Worn),2026-04-06 20:53:02.488690,0.37,55,0.26,6
3752,AUG | Contractor (Battle-Scarred),2026-04-06 20:46:32.420472,0.07,89,0.05,5
44832,AUG | Contractor (Factory New),2026-04-06 20:48:42.679147,22.39,127,20.2,24
151,AUG | Contractor (Field-Tested),2026-04-06 20:44:22.539544,0.07,93,0.07,11
4426,AUG | Contractor (Minimal Wear),2026-04-06 20:50:52.499073,0.3,38,0.21,10
1,AUG | Contractor (Well-Worn),2026-04-06 20:49:47.578142,0.07,24,0.06,7
55938,AUG | Copperhead (Minimal Wear),2026-04-06 23:01:47.928840,680.0,3,556.0,3
58224,AUG | Daedalus (Battle-Scarred),2026-04-06 23:01:49.528441,65.4,11,24.0,4
49522,AUG | Daedalus (Factory New),2026-04-06 20:55:12.610454,63.0,38,61.0,10
51152,AUG | Daedalus (Field-Tested),2026-04-06 20:51:57.523508,43.25,19,31.1,5
49269,AUG | Daedalus (Minimal Wear),2026-04-06 21:00:37.712848,45.75,6,36.3,5
59318,AUG | Daedalus (Well-Worn),2026-04-06 20:54:07.550729,44.7,5,26.5,5
44723,AUG | Death by Puppy (Factory New),2026-04-06 17:55:42.194836,207.0,160,203.0,40
47638,AUG | Flame Jörmungandr (Factory New),2026-04-06 18:05:42.097230,2850.0,27,2900.0,7
46184,AUG | Flame Jörmungandr (Field-Tested),2026-04-06 18:08:42.170030,3488.0,2,2350.0,3
50426,AUG | Fleet Flock (Battle-Scarred),2026-04-06 23:32:09.336617,83.98,16,79.0,7
43744,AUG | Fleet Flock (Factory New),2026-04-06 16:37:41.571974,521.0,97,510.0,27
1838,AUG | Fleet Flock (Field-Tested),2026-04-06 23:32:09.336617,94.11,46,90.0,15
2154,AUG | Fleet Flock (Minimal Wear),2026-04-06 23:32:09.336617,97.99,91,92.0,10
49027,AUG | Fleet Flock (Well-Worn),2026-04-06 16:35:44.219580,91.6,17,85.0,6
55695,AUG | Hot Rod (Factory New),2026-04-06 23:03:59.118314,3198.0,20,2880.0,9
46792,AUG | Midnight Lily (Factory New),2026-04-06 18:02:42.286472,2632.0,29,2480.0,7
53568,AUG | Midnight Lily (Field-Tested),2026-04-06 18:08:42.170030,2552.9,7,2180.0,3
495,AUG | Momentum (Minimal Wear),2026-04-06 17:45:46.830591,129.78,151,127.0,18
45139,AUG | Momentum (Well-Worn),2026-04-06 17:45:46.830591,39.98,37,37.0,10
43420,AUG | Navy Murano (Battle-Scarred),2026-04-06 18:00:42.152399,15.88,13,11.0,5
47325,AUG | Navy Murano (Minimal Wear),2026-04-06 18:02:42.286472,40.0,17,37.6,15
1899,AUG | Navy Murano (Well-Worn),2026-04-06 17:59:42.073919,26.28,29,22.9,13
57194,AUG | Radiation Hazard (Battle-Scarred),2026-04-06 23:13:44.300211,34.88,14,11.2,3
45746,AUG | Radiation Hazard (Factory New),2026-04-06 20:49:47.578142,106.0,106,105.0,20
45791,AUG | Radiation Hazard (Field-Tested),2026-04-06 20:43:17.467436,29.37,17,27.1,4
44616,AUG | Radiation Hazard (Minimal Wear),2026-04-06 20:43:17.467436,47.5,32,43.3,9
51786,AUG | Radiation Hazard (Well-Worn),2026-04-06 23:13:44.300211,30.06,33,19.5,5
55104,AUG | Random Access (Battle-Scarred),2026-04-06 17:44:42.088824,6.38,39,5.5,11
50680,AUG | Random Access (Field-Tested),2026-04-06 17:36:42.899410,5.6,266,5.4,9
57791,AUG | Random Access (Well-Worn),2026-04-06 17:36:42.899410,6.69,24,4.8,8
45810,AUG | Ricochet (Battle-Scarred),2026-04-06 20:54:07.550729,1.7,37,1.0,8
47361,AUG | Ricochet (Factory New),2026-04-06 21:00:37.712848,40.99,165,38.0,29
1372,AUG | Ricochet (Field-Tested),2026-04-06 20:44:22.539544,1.15,64,1.0,8
2467,AUG | Ricochet (Minimal Wear),2026-04-06 20:49:47.578142,2.78,85,2.6,15
55794,AUG | Ricochet (Well-Worn),2026-04-06 20:58:27.612407,1.45,25,1.0,5
1768,AUG | Storm (Battle-Scarred),2026-04-06 20:48:42.679147,0.04,102,0.04,4
45588,AUG | Storm (Factory New),2026-04-06 23:02:54.090874,23.22,173,16.8,34
36849,AUG | Storm (Field-Tested),2026-04-06 20:36:47.340927,0.04,204,0.05,12
1517,AUG | Storm (Minimal Wear),2026-04-06 20:46:32.420472,0.39,297,0.29,13
45158,AUG | Storm (Well-Worn),2026-04-06 20:49:47.578142,0.04,48,0.04,6
2584,AUG | Stymphalian (Factory New),2026-04-06 17:22:41.915273,134.38,246,127.0,37
2125,AUG | Stymphalian (Field-Tested),2026-04-06 17:22:41.915273,29.16,140,28.6,22
43386,AUG | Stymphalian (Minimal Wear),2026-04-06 17:22:41.915273,37.87,177,36.7,29
48141,AUG | Stymphalian (Well-Worn),2026-04-06 17:22:41.915273,27.7,22,25.0,15
10313,AUG | Sweeper (Factory New),2026-04-06 17:34:42.048008,0.82,703,0.78,12
1141,AUG | Sweeper (Field-Tested),2026-04-06 17:34:42.048008,0.08,77,0.08,28
420,AUG | Sweeper (Minimal Wear),2026-04-06 17:34:42.048008,0.11,236,0.07,12
46905,AUG | Sweeper (Well-Worn),2026-04-06 17:34:42.048008,0.07,71,0.06,17
48375,AUG | Syd Mead (Battle-Scarred),2026-04-06 16:43:43.443982,77.58,26,71.0,8
4378,AUG | Syd Mead (Factory New),2026-04-06 16:45:41.462792,310.48,169,297.0,29
1707,AUG | Syd Mead (Field-Tested),2026-04-06 16:43:43.443982,84.19,145,84.0,19
1652,AUG | Syd Mead (Minimal Wear),2026-04-06 16:43:43.443982,85.79,234,84.0,16
37144,AUG | Tom Cat (Well-Worn),2026-04-06 18:14:42.203921,4.0,24,1.5,15
55400,AUG | Torque (Battle-Scarred),2026-04-06 23:03:59.118314,48.8,4,38.5,7
1214,AUG | Torque (Factory New),2026-04-06 20:34:37.401554,181.7,57,178.0,35
55371,AUG | Torque (Field-Tested),2026-04-06 20:43:17.467436,74.4,8,52.0,13
1621,AUG | Torque (Minimal Wear),2026-04-06 20:34:37.401554,99.6,37,94.0,10
55402,AUG | Torque (Well-Worn),2026-04-06 23:16:59.160652,77.0,5,35.0,7
46366,AUG | Triqua (Factory New),2026-04-06 17:15:41.748570,27.8,122,26.9,22
43331,AUG | Wings (Factory New),2026-04-06 20:34:37.401554,172.5,185,169.0,19
51006,AUG | Wings (Minimal Wear),2026-04-06 23:01:49.528441,165.0,22,136.0,9
47628,AWP | Acheron (Factory New),2026-04-06 17:34:42.048008,81.9,626,80.0,100
4136,AWP | Acheron (Field-Tested),2026-04-06 17:34:42.048008,4.43,427,4.3,31
52312,AWP | Acheron (Well-Worn),2026-04-06 17:36:42.899410,7.39,61,6.8,10
270,AWP | Asiimov (Battle-Scarred),2026-04-06 20:36:47.340927,559.9,556,560.0,19
407,AWP | Asiimov (Field-Tested),2026-04-06 20:36:47.340927,875.38,2161,874.0,47
173,AWP | Asiimov (Well-Worn),2026-04-06 20:35:42.337316,638.5,368,624.0,18
2162,AWP | Atheris (Battle-Scarred),2026-04-06 17:45:46.830591,27.77,260,26.0,19
414,AWP | Atheris (Field-Tested),2026-04-06 17:45:46.830591,34.9,780,33.8,36
396,AWP | Atheris (Minimal Wear),2026-04-06 17:45:46.830591,58.67,682,56.0,53
48325,AWP | BOOM (Factory New),2026-04-06 20:59:32.605741,3899.0,47,3800.0,6
1217,AWP | BOOM (Field-Tested),2026-04-06 20:35:42.337316,835.0,64,799.0,9
1943,AWP | BOOM (Minimal Wear),2026-04-06 20:35:42.337316,1250.0,509,1210.0,75
5466,AWP | Capillary (Battle-Scarred),2026-04-06 18:14:42.203921,3.99,104,3.6,19
44680,AWP | Containment Breach (Battle-Scarred),2026-04-06 18:05:42.097230,392.8,34,376.0,9
48906,AWP | Containment Breach (Factory New),2026-04-06 18:03:42.244553,5629.0,188,5430.0,20
10540,AWP | Containment Breach (Field-Tested),2026-04-06 18:02:42.286472,829.0,940,803.0,31
45644,AWP | Containment Breach (Well-Worn),2026-04-06 18:02:42.286472,410.0,85,401.0,13
49533,AWP | Corticera (Factory New),2026-04-06 20:59:32.605741,2066.0,146,4000.0,39
1946,AWP | Corticera (Field-Tested),2026-04-06 20:36:47.340927,186.5,139,180.0,11
296,AWP | Corticera (Minimal Wear),2026-04-06 20:51:57.523508,236.49,757,233.0,43
400,AWP | Electric Hive (Factory New),2026-04-06 20:36:47.340927,1190.5,338,1170.0,48
45713,AWP | Electric Hive (Field-Tested),2026-04-06 20:38:57.428203,238.79,104,237.0,8
43809,AWP | Electric Hive (Minimal Wear),2026-04-06 20:38:57.428203,288.5,240,281.0,24
47869,AWP | Elite Build (Battle-Scarred),2026-04-06 23:25:39.157097,108.0,38,101.0,4
43848,AWP | Elite Build (Factory New),2026-04-06 23:25:39.157097,2035.0,452,1960.0,30
615,AWP | Elite Build (Field-Tested),2026-04-06 23:23:29.393383,107.5,258,102.0,14
2747,AWP | Elite Build (Minimal Wear),2026-04-06 23:25:39.157097,259.94,449,241.0,22
45349,AWP | Elite Build (Well-Worn),2026-04-06 23:23:29.393383,108.39,14,99.0,3
864,AWP | Fever Dream (Factory New),2026-04-06 17:03:42.832254,230.5,840,226.0,76
42896,AWP | Fever Dream (Field-Tested),2026-04-06 17:04:42.865716,101.0,182,100.0,18
869,AWP | Fever Dream (Minimal Wear),2026-04-06 17:04:42.865716,114.0,373,110.0,22
1242,AWP | Graphite (Factory New),2026-04-06 20:41:07.463657,1460.0,542,1530.0,45
14604,AWP | Graphite (Minimal Wear),2026-04-06 23:14:49.035998,1369.0,29,1270.0,6
5237,AWP | Hyper Beast (Battle-Scarred),2026-04-06 20:38:57.428203,247.0,49,234.0,11
45592,AWP | Hyper Beast (Factory New),2026-04-06 20:55:12.610454,1710.0,315,1680.0,62
602,AWP | Hyper Beast (Field-Tested),2026-04-06 20:36:47.340927,257.7,213,251.0,15
43599,AWP | Hyper Beast (Minimal Wear),2026-04-06 20:56:17.623564,396.9,370,388.0,26
47115,AWP | Hyper Beast (Well-Worn),2026-04-06 20:36:47.340927,252.5,14,240.0,8
43393,AWP | Lightning Strike (Factory New),2026-04-06 20:38:57.428203,3942.5,761,3910.0,40
45768,AWP | Lightning Strike (Minimal Wear),2026-04-06 23:03:59.118314,4219.0,12,3600.0,7
34692,AWP | Man-o'-war (Field-Tested),2026-04-06 21:00:37.712848,873.0,34,850.0,12
