platform_item_id,market_hash_name,observed_at,sell_price_cny,sell_count,bid_price_cny,bid_count
23293,AK-47 | Aquamarine Revenge (Battle-Scarred),2026-04-06 20:44:22.539544,272.85,132,246.0,17
24721,AK-47 | Aquamarine Revenge (Factory New),2026-04-06 20:59:32.605741,1884.0,125,2050.0,26
22516,AK-47 | Aquamarine Revenge (Field-Tested),2026-04-06 20:36:47.340927,301.77,239,345.0,33
24347,AK-47 | Aquamarine Revenge (Minimal Wear),2026-04-06 20:56:17.623564,520.0,344,587.0,14
24342,AK-47 | Aquamarine Revenge (Well-Worn),2026-04-06 20:56:17.623564,274.53,84,263.0,6
553480568,AK-47 | Asiimov (Battle-Scarred),2026-04-06 17:38:42.032204,299.55,135,269.0,23
553480796,AK-47 | Asiimov (Factory New),2026-04-06 17:39:42.080123,4268.0,60,4060.0,5
553480506,AK-47 | Asiimov (Minimal Wear),2026-04-06 17:38:42.032204,396.14,952,782.0,174
553480815,AK-47 | Asiimov (Well-Worn),2026-04-06 17:39:42.080123,330.0,29,296.0,5
553487333,AK-47 | Baroque Purple (Battle-Scarred),2026-04-06 18:06:42.299296,41.82,42,36.5,10
553487074,AK-47 | Baroque Purple (Field-Tested),2026-04-06 18:03:42.244553,45.24,121,43.6,10
553487026,AK-47 | Baroque Purple (Minimal Wear),2026-04-06 18:03:42.244553,113.7,180,110.0,23
553486785,AK-47 | Baroque Purple (Well-Worn),2026-04-06 18:00:42.152399,43.46,46,36.1,16
22503,AK-47 | Black Laminate (Battle-Scarred),2026-04-06 20:35:42.337316,292.52,16,,
22496,AK-47 | Black Laminate (Field-Tested),2026-04-06 20:35:42.337316,275.0,53,248.0,3
22579,AK-47 | Black Laminate (Minimal Wear),2026-04-06 20:36:47.340927,780.0,47,734.0,5
25440,AK-47 | Black Laminate (Well-Worn),2026-04-06 23:06:09.414411,313.5,8,,
553370749,AK-47 | Bloodsport (Factory New),2026-04-06 17:04:42.865716,1460.0,457,1560.0,12
553370741,AK-47 | Bloodsport (Field-Tested),2026-04-06 17:04:42.865716,995.0,160,990.0,18
553419772,AK-47 | Bloodsport (Well-Worn),2026-04-06 17:06:41.657963,989.9,41,941.0,1
23778,AK-47 | Blue Laminate (Factory New),2026-04-06 20:49:47.578142,459.9,152,452.0,59
22599,AK-47 | Blue Laminate (Field-Tested),2026-04-06 20:36:47.340927,118.42,265,109.0,9
22358,AK-47 | Blue Laminate (Minimal Wear),2026-04-06 20:34:37.401554,128.8,296,127.0,11
25272,AK-47 | Blue Laminate (Well-Worn),2026-04-06 23:03:59.118314,196.0,4,11.0,1
25191,AK-47 | Cartel (Battle-Scarred),2026-04-06 23:02:54.090874,131.49,63,107.0,20
24348,AK-47 | Cartel (Factory New),2026-04-06 20:56:17.623564,724.0,245,708.0,23
23246,AK-47 | Cartel (Field-Tested),2026-04-06 20:44:22.539544,127.04,319,117.0,14
22962,AK-47 | Cartel (Minimal Wear),2026-04-06 20:41:07.463657,161.02,234,163.0,17
25168,AK-47 | Cartel (Well-Worn),2026-04-06 23:02:54.090874,178.16,4,126.0,9
22974,AK-47 | Case Hardened (Battle-Scarred),2026-04-06 20:41:07.463657,1294.19,42,1190.0,3
25009,AK-47 | Case Hardened (Factory New),2026-04-06 23:01:47.928840,6587.59,90,6300.0,2
24360,AK-47 | Case Hardened (Field-Tested),2026-04-06 20:56:17.623564,1514.99,230,8300.0,8
22538,AK-47 | Case Hardened (Minimal Wear),2026-04-06 20:36:47.340927,1878.47,241,3000.0,10
22933,AK-47 | Case Hardened (Well-Worn),2026-04-06 20:41:07.463657,1344.96,102,1200.0,3
23081,AK-47 | Elite Build (Battle-Scarred),2026-04-06 20:42:12.375446,11.28,251,9.9,117
23830,AK-47 | Elite Build (Factory New),2026-04-06 20:50:52.499073,98.75,331,95.0,46
22994,AK-47 | Elite Build (Field-Tested),2026-04-06 20:41:07.463657,16.18,503,15.8,83
22610,AK-47 | Elite Build (Minimal Wear),2026-04-06 20:36:47.340927,24.49,569,23.6,81
23115,AK-47 | Elite Build (Well-Worn),2026-04-06 20:43:17.467436,11.89,311,10.2,126
22381,AK-47 | Emerald Pinstripe (Battle-Scarred),2026-04-06 20:34:37.401554,20.27,108,18.3,22
23980,AK-47 | Emerald Pinstripe (Factory New),2026-04-06 20:51:57.523508,206.26,118,188.0,94
22325,AK-47 | Emerald Pinstripe (Field-Tested),2026-04-06 20:34:37.401554,20.9,249,20.0,62
24260,AK-47 | Emerald Pinstripe (Minimal Wear),2026-04-06 20:55:12.610454,33.95,164,32.9,17
22611,AK-47 | Emerald Pinstripe (Well-Worn),2026-04-06 20:36:47.340927,19.7,82,17.9,73
25770,AK-47 | Fire Serpent (Battle-Scarred),2026-04-06 23:09:24.152153,3930.5,4,3660.0,5
24485,AK-47 | Fire Serpent (Field-Tested),2026-04-06 20:57:22.648193,5599.5,82,6110.0,12
24548,AK-47 | Fire Serpent (Well-Worn),2026-04-06 20:58:27.612407,5965.92,7,4510.0,3
25514,AK-47 | First Class (Battle-Scarred),2026-04-06 23:06:09.414411,632.46,16,507.0,6
27748,AK-47 | First Class (Factory New),2026-04-06 23:29:59.176690,1856.0,7,1220.0,1
24698,AK-47 | First Class (Field-Tested),2026-04-06 20:59:32.605741,688.88,6,476.0,1
26898,AK-47 | First Class (Minimal Wear),2026-04-06 23:21:19.247592,893.23,5,641.0,1
11732589,AK-47 | First Class (Well-Worn),2026-04-06 16:40:41.516340,603.9,5,424.0,1
22537,AK-47 | Frontside Misty (Battle-Scarred),2026-04-06 20:36:47.340927,122.47,172,113.0,24
24752,AK-47 | Frontside Misty (Factory New),2026-04-06 21:00:37.712848,1483.5,139,1450.0,27
22512,AK-47 | Frontside Misty (Field-Tested),2026-04-06 20:35:42.337316,139.27,290,160.0,34
22487,AK-47 | Frontside Misty (Minimal Wear),2026-04-06 20:35:42.337316,234.8,665,310.0,33
22519,AK-47 | Frontside Misty (Well-Worn),2026-04-06 20:36:47.340927,134.9,45,116.0,15
27427,AK-47 | Fuel Injector (Battle-Scarred),2026-04-06 23:26:44.368006,840.4,53,792.0,3
27166,AK-47 | Fuel Injector (Factory New),2026-04-06 23:24:34.181982,4470.0,174,4370.0,13
27405,AK-47 | Fuel Injector (Field-Tested),2026-04-06 23:26:44.368006,1336.06,254,1430.0,24
27150,AK-47 | Fuel Injector (Minimal Wear),2026-04-06 23:23:29.393383,1849.5,154,2070.0,20
27154,AK-47 | Fuel Injector (Well-Worn),2026-04-06 23:23:29.393383,999.0,40,957.0,4
25054,AK-47 | Hydroponic (Battle-Scarred),2026-04-06 23:01:49.528441,6413.18,2,4710.0,2
24786,AK-47 | Jaguar (Battle-Scarred),2026-04-06 21:00:37.712848,561.99,35,430.0,5
24692,AK-47 | Jaguar (Factory New),2026-04-06 20:59:32.605741,5355.0,18,4800.0,3
22518,AK-47 | Jaguar (Field-Tested),2026-04-06 20:36:47.340927,606.8,78,581.0,9
24341,AK-47 | Jaguar (Minimal Wear),2026-04-06 20:56:17.623564,1625.27,65,1560.0,9
22765,AK-47 | Jaguar (Well-Worn),2026-04-06 20:38:57.428203,563.6,17,,
25620,AK-47 | Jet Set (Field-Tested),2026-04-06 23:07:14.052468,2557.71,8,1840.0,1
26201,AK-47 | Jet Set (Well-Worn),2026-04-06 23:13:44.300211,2453.1,10,1640.0,1
25249,AK-47 | Jungle Spray (Battle-Scarred),2026-04-06 23:03:59.118314,65.69,14,49.8,5
24839,AK-47 | Jungle Spray (Factory New),2026-04-06 21:01:42.717314,1115.84,12,566.0,1
23046,AK-47 | Jungle Spray (Field-Tested),2026-04-06 20:42:12.375446,119.68,26,110.0,7
26345,AK-47 | Jungle Spray (Minimal Wear),2026-04-06 23:14:49.035998,344.6,24,310.0,16
23421,AK-47 | Jungle Spray (Well-Worn),2026-04-06 20:46:32.420472,67.18,5,49.6,12
553491760,AK-47 | Legion of Anubis (Well-Worn),2026-04-06 18:17:42.319285,258.87,14,230.0,11
79549841,AK-47 | Neon Revolution (Field-Tested),2026-04-06 16:43:43.443982,793.0,304,782.0,15
65018532,AK-47 | Neon Revolution (Minimal Wear),2026-04-06 16:43:43.443982,800.0,294,844.0,47
553468089,AK-47 | Neon Rider (Field-Tested),2026-04-06 17:25:43.152756,330.74,228,360.0,35
553468063,AK-47 | Neon Rider (Minimal Wear),2026-04-06 17:25:43.152756,567.89,370,583.0,44
553478900,AK-47 | Neon Rider (Well-Worn),2026-04-06 17:32:42.229157,420.0,5,325.0,1
553426904,AK-47 | Orbit Mk01 (Factory New),2026-04-06 17:07:41.668767,1169.52,136,1120.0,11
553426917,AK-47 | Orbit Mk01 (Field-Tested),2026-04-06 17:07:41.668767,225.63,221,225.0,11
553427161,AK-47 | Orbit Mk01 (Minimal Wear),2026-04-06 17:07:41.668767,329.7,203,318.0,13
553426730,AK-47 | Orbit Mk01 (Well-Worn),2026-04-06 17:07:41.668767,246.99,39,,
553489729,AK-47 | Phantom Disruptor (Battle-Scarred),2026-04-06 18:14:42.203921,44.0,180,38.9,23
553489869,AK-47 | Phantom Disruptor (Well-Worn),2026-04-06 18:14:42.203921,59.4,20,43.9,12
25448,AK-47 | Point Disarray (Battle-Scarred),2026-04-06 23:06:09.414411,107.44,69,98.0,25
26153,AK-47 | Point Disarray (Factory New),2026-04-06 23:13:44.300211,706.0,357,692.0,18
24640,AK-47 | Point Disarray (Field-Tested),2026-04-06 20:59:32.605741,106.07,431,110.0,48
24004,AK-47 | Point Disarray (Minimal Wear),2026-04-06 20:51:57.523508,174.0,613,180.0,28
25375,AK-47 | Point Disarray (Well-Worn),2026-04-06 23:05:04.100175,130.0,14,106.0,9
22443,AK-47 | Predator (Battle-Scarred),2026-04-06 20:35:42.337316,85.5,19,,
26906,AK-47 | Predator (Factory New),2026-04-06 23:21:19.247592,663.5,4,450.0,3
22995,AK-47 | Predator (Field-Tested),2026-04-06 20:41:07.463657,86.57,80,78.0,2
23369,AK-47 | Predator (Minimal Wear),2026-04-06 20:45:27.525679,178.0,16,152.0,9
22434,AK-47 | Predator (Well-Worn),2026-04-06 20:35:42.337316,87.37,25,,
553487304,AK-47 | Rat Rod (Battle-Scarred),2026-04-06 18:06:42.299296,33.52,82,28.8,19
553487208,AK-47 | Rat Rod (Minimal Wear),2026-04-06 18:05:42.097230,77.7,372,77.0,26
553487245,AK-47 | Rat Rod (Well-Worn),2026-04-06 18:05:42.097230,33.37,54,29.2,22
22724,AK-47 | Red Laminate (Battle-Scarred),2026-04-06 20:38:57.428203,487.5,11,393.0,6
22505,AK-47 | Red Laminate (Field-Tested),2026-04-06 20:35:42.337316,450.8,117,430.0,7
22530,AK-47 | Red Laminate (Minimal Wear),2026-04-06 20:36:47.340927,1472.26,56,1370.0,8
23312,AK-47 | Red Laminate (Well-Worn),2026-04-06 20:44:22.539544,508.7,8,,
23988,AK-47 | Redline (Battle-Scarred),2026-04-06 20:51:57.523508,201.8,97,181.0,23
22499,AK-47 | Redline (Field-Tested),2026-04-06 20:35:42.337316,229.0,2467,457.0,70
24339,AK-47 | Redline (Minimal Wear),2026-04-06 20:56:17.623564,1317.06,385,1620.0,5
24755,AK-47 | Redline (Well-Worn),2026-04-06 21:00:37.712848,208.99,25,201.0,7
23543,AK-47 | Safari Mesh (Battle-Scarred),2026-04-06 20:47:37.761074,0.4,306,0.48,487
25963,AK-47 | Safari Mesh (Factory New),2026-04-06 23:11:34.016984,113.95,116,108.0,40
23114,AK-47 | Safari Mesh (Field-Tested),2026-04-06 20:43:17.467436,0.43,1597,0.43,622
23169,AK-47 | Safari Mesh (Minimal Wear),2026-04-06 20:43:17.467436,1.66,660,5.6,1247
23943,AK-47 | Safari Mesh (Well-Worn),2026-04-06 20:51:57.523508,0.48,68,0.32,246
553479655,AK-47 | Safety Net (Battle-Scarred),2026-04-06 17:36:42.899410,22.89,36,19.3,13
553479332,AK-47 | Safety Net (Field-Tested),2026-04-06 17:34:42.048008,21.31,264,20.8,63
553479336,AK-47 | Safety Net (Minimal Wear),2026-04-06 17:34:42.048008,33.47,195,32.5,31
553479744,AK-47 | Safety Net (Well-Worn),2026-04-06 17:36:42.899410,30.95,53,26.3,12
553455123,AK-47 | The Empress (Battle-Scarred),2026-04-06 17:15:41.748570,666.87,56,611.0,6
553482393,AK-47 | Uncharted (Factory New),2026-04-06 17:45:46.830591,31.89,250,30.1,13
553482391,AK-47 | Uncharted (Minimal Wear),2026-04-06 17:45:46.830591,7.15,384,6.9,154
553482392,AK-47 | Uncharted (Well-Worn),2026-04-06 17:45:46.830591,9.57,37,8.2,12
24714,AK-47 | Vulcan (Battle-Scarred),2026-04-06 20:59:32.605741,860.45,46,812.0,4
24281,AK-47 | Vulcan (Factory New),2026-04-06 20:55:12.610454,5146.0,194,7800.0,9
22488,AK-47 | Vulcan (Field-Tested),2026-04-06 20:35:42.337316,1420.0,376,1910.0,35
22489,AK-47 | Vulcan (Minimal Wear),2026-04-06 20:35:42.337316,2918.0,256,3110.0,10
22491,AK-47 | Vulcan (Well-Worn),2026-04-06 20:35:42.337316,1019.97,19,901.0,3
26266,AK-47 | Wasteland Rebel (Battle-Scarred),2026-04-06 23:14:49.035998,558.8,27,492.0,10
27562,AK-47 | Wasteland Rebel (Factory New),2026-04-06 23:28:54.265956,3673.48,8,2630.0,2
22975,AK-47 | Wasteland Rebel (Field-Tested),2026-04-06 20:41:07.463657,614.29,78,590.0,10
22980,AK-47 | Wasteland Rebel (Minimal Wear),2026-04-06 20:41:07.463657,1128.22,80,1080.0,18
25542,AK-47 | Wasteland Rebel (Well-Worn),2026-04-06 23:07:14.052468,595.1,7,,
26798,AUG | Akihabara Accept (Battle-Scarred),2026-04-06 23:20:14.105087,1898.86,11,1440.0,1
25845,AUG | Akihabara Accept (Field-Tested),2026-04-06 23:10:29.160742,3921.33,14,3240.0,4
26199,AUG | Akihabara Accept (Minimal Wear),2026-04-06 23:13:44.300211,7489.5,17,7110.0,4
26682,AUG | Akihabara Accept (Well-Worn),2026-04-06 23:19:09.225198,2543.42,11,1920.0,1
553468102,AUG | Amber Slipstream (Battle-Scarred),2026-04-06 17:25:43.152756,1.82,63,1.3,2
553468073,AUG | Amber Slipstream (Factory New),2026-04-06 17:25:43.152756,19.27,73,23.0,28
553468098,AUG | Amber Slipstream (Field-Tested),2026-04-06 17:25:43.152756,3.07,37,2.6,14
553468117,AUG | Amber Slipstream (Minimal Wear),2026-04-06 17:25:43.152756,2.68,90,4.0,17
553468163,AUG | Amber Slipstream (Well-Worn),2026-04-06 17:25:43.152756,2.13,16,1.3,1
24890,AUG | Anodized Navy (Factory New),2026-04-06 21:01:42.717314,322.4,42,300.0,2
553441498,AUG | Anodized Navy (Minimal Wear),2026-04-06 17:13:42.803602,1787.5,1,,
553486927,AUG | Arctic Wolf (Factory New),2026-04-06 18:02:42.286472,225.5,56,216.0,44
553487229,AUG | Arctic Wolf (Field-Tested),2026-04-06 18:05:42.097230,13.09,127,12.1,36
553486926,AUG | Arctic Wolf (Minimal Wear),2026-04-06 18:02:42.286472,27.65,50,23.3,14
553487312,AUG | Arctic Wolf (Well-Worn),2026-04-06 18:06:42.299296,28.55,8,,
3532651,AUG | Aristocrat (Battle-Scarred),2026-04-06 16:37:41.571974,8.43,32,7.1,6
17984067,AUG | Aristocrat (Factory New),2026-04-06 16:40:41.516340,130.3,39,135.0,92
775098,AUG | Aristocrat (Field-Tested),2026-04-06 23:32:09.336617,9.1,114,8.1,115
774942,AUG | Aristocrat (Minimal Wear),2026-04-06 23:32:09.336617,14.45,73,21.1,33
24626231,AUG | Aristocrat (Well-Worn),2026-04-06 16:40:41.516340,8.81,47,,
25099,AUG | Bengal Tiger (Battle-Scarred),2026-04-06 23:01:49.528441,98.55,9,,
24694,AUG | Bengal Tiger (Factory New),2026-04-06 20:59:32.605741,919.04,4,,
23355,AUG | Bengal Tiger (Field-Tested),2026-04-06 20:45:27.525679,96.27,24,120.0,6
24741,AUG | Bengal Tiger (Minimal Wear),2026-04-06 21:00:37.712848,251.46,11,300.0,3
25632,AUG | Bengal Tiger (Well-Worn),2026-04-06 23:07:14.052468,93.38,8,,
24505,AUG | Chameleon (Battle-Scarred),2026-04-06 20:57:22.648193,571.8,4,485.0,1
24696,AUG | Chameleon (Factory New),2026-04-06 20:59:32.605741,997.99,25,903.0,17
22320,AUG | Chameleon (Field-Tested),2026-04-06 20:34:37.401554,619.0,51,590.0,10
23602,AUG | Chameleon (Minimal Wear),2026-04-06 20:47:37.761074,620.27,42,592.0,10
23397,AUG | Chameleon (Well-Worn),2026-04-06 20:45:27.525679,577.99,8,470.0,1
25118,AUG | Colony (Battle-Scarred),2026-04-06 23:01:49.528441,29.12,11,15.9,1
11666838,AUG | Colony (Factory New),2026-04-06 16:40:41.516340,130.5,8,,
25124,AUG | Colony (Field-Tested),2026-04-06 23:01:49.528441,24.14,15,13.2,1
25126,AUG | Colony (Minimal Wear),2026-04-06 23:01:49.528441,30.68,2,,
23590,AUG | Condemned (Battle-Scarred),2026-04-06 20:47:37.761074,0.3,36,0.2,150
26503,AUG | Condemned (Factory New),2026-04-06 23:16:59.160652,50.66,46,48.0,15
23694,AUG | Condemned (Field-Tested),2026-04-06 20:48:42.679147,0.31,141,0.7,1350
23682,AUG | Condemned (Minimal Wear),2026-04-06 20:48:42.679147,1.12,66,2.2,519
24035,AUG | Condemned (Well-Worn),2026-04-06 20:53:02.488690,0.33,82,0.1,198
23492,AUG | Contractor (Battle-Scarred),2026-04-06 20:46:32.420472,0.06,16,0.05,93
23627,AUG | Contractor (Factory New),2026-04-06 20:48:42.679147,22.69,52,20.1,37
23233,AUG | Contractor (Field-Tested),2026-04-06 20:44:22.539544,0.07,113,0.09,1171
23824,AUG | Contractor (Minimal Wear),2026-04-06 20:50:52.499073,0.22,101,3.0,119
23818,AUG | Contractor (Well-Worn),2026-04-06 20:49:47.578142,0.1,60,0.05,113
24949,AUG | Copperhead (Minimal Wear),2026-04-06 23:01:47.928840,688.0,9,344.0,1
25097,AUG | Daedalus (Battle-Scarred),2026-04-06 23:01:49.528441,37.07,4,,
24312,AUG | Daedalus (Factory New),2026-04-06 20:55:12.610454,63.5,11,32.8,5
23928,AUG | Daedalus (Field-Tested),2026-04-06 20:51:57.523508,37.58,15,30.1,5
24826,AUG | Daedalus (Minimal Wear),2026-04-06 21:00:37.712848,44.86,4,32.0,2
24134,AUG | Daedalus (Well-Worn),2026-04-06 20:54:07.550729,39.1,4,,
553485873,AUG | Death by Puppy (Factory New),2026-04-06 17:55:42.194836,207.9,54,340.0,21
553487197,AUG | Flame Jörmungandr (Factory New),2026-04-06 18:05:42.097230,2750.0,17,2080.0,1
553487571,AUG | Flame Jörmungandr (Field-Tested),2026-04-06 18:08:42.170030,3329.4,14,1600.0,1
774715,AUG | Fleet Flock (Battle-Scarred),2026-04-06 23:32:09.336617,81.2,26,72.0,5
2930192,AUG | Fleet Flock (Factory New),2026-04-06 16:37:41.571974,532.18,8,490.0,14
774724,AUG | Fleet Flock (Field-Tested),2026-04-06 23:32:09.336617,93.9,35,90.0,4
953517,AUG | Fleet Flock (Minimal Wear),2026-04-06 23:32:09.336617,97.5,33,104.0,10
1775741,AUG | Fleet Flock (Well-Worn),2026-04-06 16:35:44.219580,89.69,19,82.0,6
25253,AUG | Hot Rod (Factory New),2026-04-06 23:03:59.118314,3278.0,14,2850.0,3
553486931,AUG | Midnight Lily (Factory New),2026-04-06 18:02:42.286472,2796.98,13,1930.0,1
553487500,AUG | Midnight Lily (Field-Tested),2026-04-06 18:08:42.170030,2624.68,8,1440.0,1
553482463,AUG | Momentum (Minimal Wear),2026-04-06 17:45:46.830591,130.4,40,364.0,22
553482462,AUG | Momentum (Well-Worn),2026-04-06 17:45:46.830591,39.62,54,38.9,12
553486695,AUG | Navy Murano (Battle-Scarred),2026-04-06 18:00:42.152399,14.72,10,13.1,8
553486991,AUG | Navy Murano (Minimal Wear),2026-04-06 18:02:42.286472,41.23,8,33.0,10
553486632,AUG | Navy Murano (Well-Worn),2026-04-06 17:59:42.073919,24.85,11,12.4,6
26170,AUG | Radiation Hazard (Battle-Scarred),2026-04-06 23:13:44.300211,22.64,17,,
23779,AUG | Radiation Hazard (Factory New),2026-04-06 20:49:47.578142,118.23,63,101.0,5
23141,AUG | Radiation Hazard (Field-Tested),2026-04-06 20:43:17.467436,27.8,30,20.6,8
23138,AUG | Radiation Hazard (Minimal Wear),2026-04-06 20:43:17.467436,46.37,30,23.0,7
26226,AUG | Radiation Hazard (Well-Worn),2026-04-06 23:13:44.300211,25.39,16,13.9,1
553482142,AUG | Random Access (Battle-Scarred),2026-04-06 17:44:42.088824,7.71,19,4.7,45
553479645,AUG | Random Access (Field-Tested),2026-04-06 17:36:42.899410,5.65,95,5.2,39
553479819,AUG | Random Access (Well-Worn),2026-04-06 17:36:42.899410,7.3,20,3.4,8
24198,AUG | Ricochet (Battle-Scarred),2026-04-06 20:54:07.550729,1.37,10,0.81,119
24817,AUG | Ricochet (Factory New),2026-04-06 21:00:37.712848,40.57,45,38.6,65
23286,AUG | Ricochet (Field-Tested),2026-04-06 20:44:22.539544,1.15,284,1.3,132
23728,AUG | Ricochet (Minimal Wear),2026-04-06 20:49:47.578142,2.8,50,2.2,152
24545,AUG | Ricochet (Well-Worn),2026-04-06 20:58:27.612407,1.73,17,0.95,106
23639,AUG | Storm (Battle-Scarred),2026-04-06 20:48:42.679147,0.07,35,0.03,499
25196,AUG | Storm (Factory New),2026-04-06 23:02:54.090874,17.68,77,16.2,52
22563,AUG | Storm (Field-Tested),2026-04-06 20:36:47.340927,0.07,32,0.05,1202
23479,AUG | Storm (Minimal Wear),2026-04-06 20:46:32.420472,0.48,305,2.3,300
23817,AUG | Storm (Well-Worn),2026-04-06 20:49:47.578142,0.17,14,,
553465870,AUG | Stymphalian (Factory New),2026-04-06 17:22:41.915273,139.27,66,350.0,39
553465842,AUG | Stymphalian (Field-Tested),2026-04-06 17:22:41.915273,30.0,87,27.8,17
553465811,AUG | Stymphalian (Minimal Wear),2026-04-06 17:22:41.915273,37.37,76,51.0,21
553465886,AUG | Stymphalian (Well-Worn),2026-04-06 17:22:41.915273,28.4,40,22.2,8
553479244,AUG | Sweeper (Factory New),2026-04-06 17:34:42.048008,0.87,216,5.5,1073
553479242,AUG | Sweeper (Field-Tested),2026-04-06 17:34:42.048008,0.08,439,0.07,4002
553479297,AUG | Sweeper (Minimal Wear),2026-04-06 17:34:42.048008,0.1,332,0.09,661
553479286,AUG | Sweeper (Well-Worn),2026-04-06 17:34:42.048008,0.07,40,0.06,1474
72113479,AUG | Syd Mead (Battle-Scarred),2026-04-06 16:43:43.443982,78.53,19,70.0,2
138293921,AUG | Syd Mead (Factory New),2026-04-06 16:45:41.462792,311.5,54,410.0,17
65040808,AUG | Syd Mead (Field-Tested),2026-04-06 16:43:43.443982,84.48,57,81.0,24
77383216,AUG | Syd Mead (Minimal Wear),2026-04-06 16:43:43.443982,84.88,79,95.0,39
553489977,AUG | Tom Cat (Well-Worn),2026-04-06 18:14:42.203921,2.1,12,1.1,31
25333,AUG | Torque (Battle-Scarred),2026-04-06 23:03:59.118314,48.55,2,,
22321,AUG | Torque (Factory New),2026-04-06 20:34:37.401554,187.87,34,173.0,16
23198,AUG | Torque (Field-Tested),2026-04-06 20:43:17.467436,57.93,17,46.0,12
22373,AUG | Torque (Minimal Wear),2026-04-06 20:34:37.401554,98.3,34,95.0,26
26516,AUG | Torque (Well-Worn),2026-04-06 23:16:59.160652,66.0,3,41.0,5
553455046,AUG | Triqua (Factory New),2026-04-06 17:15:41.748570,27.35,48,26.9,44
22322,AUG | Wings (Factory New),2026-04-06 20:34:37.401554,173.36,87,165.0,20
25103,AUG | Wings (Minimal Wear),2026-04-06 23:01:49.528441,154.62,14,106.0,4
553479252,AWP | Acheron (Factory New),2026-04-06 17:34:42.048008,82.0,175,76.0,99
553479229,AWP | Acheron (Field-Tested),2026-04-06 17:34:42.048008,4.32,599,4.2,199
553479935,AWP | Acheron (Well-Worn),2026-04-06 17:36:42.899410,7.56,53,6.4,13
22553,AWP | Asiimov (Battle-Scarred),2026-04-06 20:36:47.340927,558.3,248,700.0,17
22554,AWP | Asiimov (Field-Tested),2026-04-06 20:36:47.340927,876.13,608,1626.0,17
22490,AWP | Asiimov (Well-Worn),2026-04-06 20:35:42.337316,641.3,122,641.0,56
553482433,AWP | Atheris (Battle-Scarred),2026-04-06 17:45:46.830591,28.05,186,25.0,57
553482431,AWP | Atheris (Field-Tested),2026-04-06 17:45:46.830591,36.05,432,35.4,56
553482432,AWP | Atheris (Minimal Wear),2026-04-06 17:45:46.830591,58.59,257,60.0,31
24701,AWP | BOOM (Factory New),2026-04-06 20:59:32.605741,4099.0,23,3500.0,4
22511,AWP | BOOM (Field-Tested),2026-04-06 20:35:42.337316,824.17,47,766.0,8
22508,AWP | BOOM (Minimal Wear),2026-04-06 20:35:42.337316,1236.15,162,1180.0,26
553489767,AWP | Capillary (Battle-Scarred),2026-04-06 18:14:42.203921,4.14,115,3.7,8
553487247,AWP | Containment Breach (Battle-Scarred),2026-04-06 18:05:42.097230,394.86,77,374.0,2
553487062,AWP | Containment Breach (Factory New),2026-04-06 18:03:42.244553,5743.5,66,5360.0,2
553486895,AWP | Containment Breach (Field-Tested),2026-04-06 18:02:42.286472,826.0,230,841.0,19
553486956,AWP | Containment Breach (Well-Worn),2026-04-06 18:02:42.286472,413.59,59,399.0,5
24719,AWP | Corticera (Factory New),2026-04-06 20:59:32.605741,2078.0,50,1990.0,9
22578,AWP | Corticera (Field-Tested),2026-04-06 20:36:47.340927,187.52,127,181.0,7
23984,AWP | Corticera (Minimal Wear),2026-04-06 20:51:57.523508,240.0,262,270.0,23
22533,AWP | Electric Hive (Factory New),2026-04-06 20:36:47.340927,1198.88,84,1150.0,20
22722,AWP | Electric Hive (Field-Tested),2026-04-06 20:38:57.428203,242.52,111,237.0,7
22714,AWP | Electric Hive (Minimal Wear),2026-04-06 20:38:57.428203,299.9,105,281.0,12
27264,AWP | Elite Build (Battle-Scarred),2026-04-06 23:25:39.157097,106.7,86,90.0,17
27309,AWP | Elite Build (Factory New),2026-04-06 23:25:39.157097,2105.0,76,1990.0,11
27088,AWP | Elite Build (Field-Tested),2026-04-06 23:23:29.393383,105.37,188,105.0,24
27292,AWP | Elite Build (Minimal Wear),2026-04-06 23:25:39.157097,256.49,216,251.0,11
27106,AWP | Elite Build (Well-Worn),2026-04-06 23:23:29.393383,106.99,48,96.0,18
553370716,AWP | Fever Dream (Factory New),2026-04-06 17:03:42.832254,232.46,273,380.0,23
553370777,AWP | Fever Dream (Field-Tested),2026-04-06 17:04:42.865716,99.7,202,97.0,7
553370882,AWP | Fever Dream (Minimal Wear),2026-04-06 17:04:42.865716,113.8,228,111.0,21
22976,AWP | Graphite (Factory New),2026-04-06 20:41:07.463657,1462.0,165,1420.0,20
26279,AWP | Graphite (Minimal Wear),2026-04-06 23:14:49.035998,1390.0,9,1100.0,1
22768,AWP | Hyper Beast (Battle-Scarred),2026-04-06 20:38:57.428203,248.9,105,238.0,20
24262,AWP | Hyper Beast (Factory New),2026-04-06 20:55:12.610454,1720.0,107,1680.0,26
22555,AWP | Hyper Beast (Field-Tested),2026-04-06 20:36:47.340927,260.25,178,256.0,13
24334,AWP | Hyper Beast (Minimal Wear),2026-04-06 20:56:17.623564,400.27,254,450.0,15
22556,AWP | Hyper Beast (Well-Worn),2026-04-06 20:36:47.340927,249.71,101,228.0,16
22785,AWP | Lightning Strike (Factory New),2026-04-06 20:38:57.428203,3930.0,175,3870.0,23
25239,AWP | Lightning Strike (Minimal Wear),2026-04-06 23:03:59.118314,4587.8,2,3170.0,1
